MaterialTypeName,TitleID,FullTitle,ItemURL,HoldingInstitution,NumPages
Language material,169158,"Field trips, 1950",https://www.biodiversitylibrary.org/item/281000,"U.S. Department of Agriculture, National Agricultural Library",57
Language material,170697,[Exotic Plant Company &] Novelty Plant & Pottery Co,https://www.biodiversitylibrary.org/item/283140,"U.S. Department of Agriculture, National Agricultural Library",6
Language material,170710,Retail price list of rare cacti and succulents,https://www.biodiversitylibrary.org/item/283153,"U.S. Department of Agriculture, National Agricultural Library",10
Language material,170807,[J.B.E. Wernecke wild plant and product price list],https://www.biodiversitylibrary.org/item/283266,"U.S. Department of Agriculture, National Agricultural Library",4
Language material,171115,Contract price list : vegetable seeds : season of [1938],https://www.biodiversitylibrary.org/item/283575,"U.S. Department of Agriculture, National Agricultural Library",6
Language material,171666,"Fourmaples Farm, J.A. Hullibarger, owner, Bowling Green, Ohio, grower of superior gladiolus : [1939-1940]",https://www.biodiversitylibrary.org/item/284153,"U.S. Department of Agriculture, National Agricultural Library",10
Language material,173050,"Butterflies, and moths",https://www.biodiversitylibrary.org/item/285779,University of Alberta Library,13
Language material,173065,[Entomologist portrait album],https://www.biodiversitylibrary.org/item/285797,University of Alberta Library,42
Language material,173815,Lilies : a price list of 80 varieties all grown at the Lily Gardens,https://www.biodiversitylibrary.org/item/286925,"U.S. Department of Agriculture, National Agricultural Library",10
Language material,173842,List 1940,https://www.biodiversitylibrary.org/item/286973,"U.S. Department of Agriculture, National Agricultural Library",10
Language material,174272,Contract price list : vegetable seeds : season of [1940],https://www.biodiversitylibrary.org/item/287514,"U.S. Department of Agriculture, National Agricultural Library",6
Language material,174320,"Retail price list : nut trees, fruit trees, grape vines, flowering trees",https://www.biodiversitylibrary.org/item/287563,"U.S. Department of Agriculture, National Agricultural Library",6
Language material,175635,Lilies : a price list of 80 varieties all grown at the Lily Gardens,https://www.biodiversitylibrary.org/item/289365,"U.S. Department of Agriculture, National Agricultural Library",10
Language material,176075,"Copy of G. Thorburn & sons invoices of seeds recd. [i.e. received] from Wilmorin and Andrieux & co., Paris 9 Nov 1830",https://www.biodiversitylibrary.org/item/289942,"U.S. Department of Agriculture, National Agricultural Library",64
Language material,176081,Tayloe agricultural journal,https://www.biodiversitylibrary.org/item/289948,"U.S. Department of Agriculture, National Agricultural Library",314
Language material,176081,Tayloe agricultural journal,https://www.biodiversitylibrary.org/item/289949,"U.S. Department of Agriculture, National Agricultural Library",288
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/289974,Australian National Insect Collection,208
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/310996,Australian National Insect Collection,58
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311078,Australian National Insect Collection,50
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311032,Australian National Insect Collection,46
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311002,Australian National Insect Collection,128
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/310989,Australian National Insect Collection,72
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311036,Australian National Insect Collection,58
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311019,Australian National Insect Collection,30
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311062,Australian National Insect Collection,26
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311067,Australian National Insect Collection,68
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311021,Australian National Insect Collection,36
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311068,Australian National Insect Collection,26
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311089,Australian National Insect Collection,18
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311042,Australian National Insect Collection,30
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/310994,Australian National Insect Collection,8
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311040,Australian National Insect Collection,32
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311038,Australian National Insect Collection,18
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311066,Australian National Insect Collection,134
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311093,Australian National Insect Collection,70
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311041,Australian National Insect Collection,74
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311071,Australian National Insect Collection,56
Language material,176096,"Key's field notes : the grasshopper collecting expeditions of Kenneth H.L. Key and associates throughout Australia, 1936-1989",https://www.biodiversitylibrary.org/item/311091,Australian National Insect Collection,76
